,x,y,z,roll,pitch,yaw,thumb,fore,index,ring,receiver values,word
23,-0.398438,0.8125,-0.015625,0.0,-1.0,-1.0,0.5,0.0,0.0,0.0, 0x37,pen
24,-0.125,0.828125,-0.015625,0.083333,-1.0,-1.0,0.5,0.0,0.0,0.0, 0x3F,pen
25,-0.078125,0.742188,-0.015625,0.0,-1.0,-1.0,0.5,0.0,0.0,0.0, 0x3F,pen
26,-0.023438,0.726562,-0.015625,0.0,-1.0,-1.0,0.5,0.0,0.0,0.0, 0x3F,pen
27,-0.023438,0.71875,-0.015625,0.0,-1.0,-1.0,0.5,0.0,0.0,0.0, 0x3F,pen
28,-0.007812,0.648438,-0.015625,0.0,-1.0,-1.0,0.5,0.0,0.75,0.75, 0x3F,pen
29,0.0,0.585938,-0.023438,0.0,-1.0,-1.0,0.5,0.5,0.75,0.75, 0x3F,pen
30,0.0,0.53125,-0.015625,0.0,-1.0,-1.0,0.5,0.75,0.75,0.75, 0x3F,pen
31,-0.007812,0.460938,-0.015625,0.0,-1.0,-1.0,0.5,0.75,0.75,0.75, 0x3F,pen
32,0.0,0.382812,-0.015625,0.0,-1.0,-1.0,0.5,0.75,0.75,0.75, 0x3F,pen
33,-0.023438,0.328125,-0.007812,0.0,-1.0,-1.0,0.5,0.75,0.75,0.75, 0x3F,pen
34,-0.015625,0.257812,-0.007812,0.083333,-1.0,-1.0,0.5,0.75,0.75,0.75, 0x3F,pen
35,0.046875,0.1875,0.0,0.083333,-1.0,-1.0,0.5,0.75,0.75,0.75, 0x3E,pen
36,-0.039062,0.132812,0.0,0.0,-1.0,-1.0,0.5,0.75,0.75,0.75, 0x3F,pen
37,-0.03125,0.070312,0.0,0.083333,-1.0,-1.0,0.5,0.75,0.75,0.75, 0x3F,pen
38,-0.023438,0.054688,0.0,0.083333,-1.0,-1.0,0.5,0.75,0.75,0.75, 0x3F,pen
39,-0.023438,0.078125,0.0,0.083333,-1.0,-1.0,0.5,0.75,0.75,0.75, 0x3F,pen
40,-0.015625,0.054688,0.0,0.083333,-1.0,-1.0,0.5,0.75,0.75,0.75, 0x3F,pen
41,-0.015625,0.039062,0.0,0.083333,-1.0,-1.0,0.5,0.75,0.75,0.75, 0x3F,pen
42,-0.015625,0.039062,0.0,0.083333,-1.0,-1.0,0.5,0.75,0.75,0.75, 0x3F,pen
43,-0.023438,0.054688,0.0,0.0,-1.0,-1.0,0.5,0.75,0.75,0.75, 0x3F,pen
44,-0.007812,0.03125,0.0,0.0,-1.0,-1.0,0.5,0.75,0.75,0.75, 0x3F,pen
45,0.0625,0.046875,0.0,0.0,-1.0,-1.0,0.5,0.75,0.75,0.75, 0x3E,pen
46,0.0,0.046875,0.0,0.0,-1.0,-1.0,0.5,0.75,0.75,0.75, 0x3F,pen
47,-0.015625,0.03125,0.0,0.0,-1.0,-1.0,0.5,0.75,0.75,0.75, 0x3F,pen
48,-0.007812,0.039062,0.0,0.0,-1.0,-1.0,0.5,0.75,0.75,0.75, 0x3F,pen
49,-0.007812,0.039062,0.0,0.0,-1.0,-1.0,0.5,0.75,0.75,0.75, 0x3F,pen
0,0.0,0.0,0.0,0.083333,-1.0,-1.0,0.0,0.75,0.75,0.75, 0x3F,where
1,0.007812,0.007812,0.0,0.083333,-1.0,-1.0,0.0,0.75,0.75,0.75, 0x3F,where
2,0.0,0.0,0.0,0.083333,-1.0,-1.0,0.0,0.75,0.75,0.75, 0x3F,where
3,0.0,0.0,0.0,0.083333,-1.0,-1.0,0.0,0.5,0.5,0.5, 0x3F,where
4,0.007812,0.0,0.0,0.083333,-1.0,-1.0,0.0,0.25,0.75,0.5, 0x3F,where
5,0.007812,0.0,0.0,0.083333,-1.0,-1.0,0.0,0.0,0.25,0.5, 0x3F,where
6,0.0,-0.015625,0.0,0.083333,-1.0,-1.0,0.0,0.0,0.0,0.0, 0x3F,where
7,-0.015625,-0.039062,0.0,0.166667,-1.0,-1.0,0.0,0.0,0.0,0.0, 0x3F,where
8,-0.039062,-0.039062,0.0,0.166667,-1.0,-1.0,0.0,0.0,0.0,0.0, 0x3F,where
9,-0.023438,0.0,-0.007812,0.25,-1.0,-1.0,0.0,0.0,0.0,0.0, 0x3F,where
10,-0.007812,0.046875,-0.007812,0.333333,-1.0,-1.0,0.0,0.0,0.0,0.0, 0x3F,where
11,-0.015625,0.078125,-0.015625,0.333333,-1.0,-1.0,0.0,0.0,0.0,0.0, 0x3F,where
12,0.0,0.101562,-0.015625,0.416667,-1.0,-1.0,0.0,0.0,0.0,0.0, 0x3F,where
13,0.007812,0.109375,-0.023438,0.416667,-1.0,-1.0,0.0,0.0,0.0,0.0, 0x3F,where
14,0.0,0.125,-0.023438,0.416667,-1.0,-1.0,0.0,0.0,0.0,0.0, 0x3F,where
15,0.0625,0.117188,-0.03125,0.166667,-1.0,-1.0,0.0,0.0,0.0,0.0, 0x37,where
16,-0.078125,0.132812,-0.039062,0.416667,-1.0,-1.0,0.0,0.0,0.0,0.0, 0x3F,where
17,-0.15625,0.148438,-0.039062,0.416667,-1.0,-1.0,0.0,0.0,0.0,0.0, 0x3F,where
18,-0.203125,0.140625,-0.039062,0.416667,-1.0,-1.0,0.0,0.0,0.0,0.0, 0x3F,where
19,-0.195312,0.148438,-0.039062,0.416667,-1.0,-1.0,0.0,0.0,0.0,0.0, 0x3F,where
20,-0.15625,0.125,-0.039062,0.25,-1.0,-1.0,0.0,0.0,0.0,0.0, 0x3F,where
21,-0.117188,0.148438,-0.039062,0.416667,-1.0,-1.0,0.0,0.0,0.0,0.0, 0x3F,where
22,-0.117188,0.125,-0.039062,0.333333,-1.0,-1.0,0.0,0.0,0.0,0.0, 0x3F,where
23,-0.117188,0.140625,-0.039062,0.416667,-1.0,-1.0,0.0,0.0,0.0,0.0, 0x3F,where
24,-0.148438,0.140625,-0.039062,0.416667,-1.0,-1.0,0.0,0.0,0.0,0.0, 0x3F,where
25,-0.125,0.125,-0.039062,0.416667,-1.0,-1.0,0.0,0.0,0.0,0.0, 0x3F,where
26,-0.125,0.148438,-0.039062,0.416667,-1.0,-1.0,0.0,0.25,0.5,0.0, 0x3F,where
27,-0.117188,0.140625,-0.039062,0.333333,-1.0,-1.0,0.0,0.75,0.75,0.5, 0x3F,where
28,-0.054688,0.171875,-0.03125,0.25,-1.0,-1.0,0.0,0.75,0.75,0.75, 0x3F,where
29,-0.023438,0.179688,-0.03125,0.166667,-1.0,-1.0,0.0,0.75,0.75,0.75, 0x3F,where
30,-0.015625,0.195312,-0.023438,0.25,-1.0,-1.0,0.0,0.75,0.75,0.75, 0x3F,where
31,0.0,0.226562,-0.015625,0.083333,-1.0,-1.0,0.0,0.75,0.75,0.75, 0x3F,where
32,-0.015625,0.234375,-0.007812,0.083333,-1.0,-1.0,0.0,0.75,0.75,0.75, 0x3F,where
33,-0.0625,0.195312,-0.007812,0.083333,-1.0,-1.0,0.0,0.75,0.75,0.75, 0x3F,where
34,-0.085938,0.148438,-0.007812,0.0,-1.0,-1.0,0.0,0.75,0.75,0.75, 0x3F,where
35,-0.070312,0.117188,0.0,0.0,-1.0,-1.0,0.0,0.75,0.75,0.75, 0x3F,where
36,-0.0625,0.085938,0.0,0.166667,-1.0,-1.0,0.0,0.75,0.75,0.75, 0x3F,where
37,-0.078125,0.03125,0.0,0.0,-1.0,-1.0,0.0,0.75,0.75,0.75, 0x3F,where
38,-0.078125,0.007812,0.0,0.0,-1.0,-1.0,0.0,0.75,0.75,0.75, 0x3F,where
39,-0.078125,0.0,0.0,0.0,-1.0,-1.0,0.0,0.75,0.75,0.75, 0x3F,where
40,-0.0625,0.015625,0.0,0.083333,-1.0,-1.0,0.0,0.75,0.75,0.75, 0x3F,where
41,-0.0625,0.015625,0.0,0.0,-1.0,-1.0,0.0,0.75,0.75,0.75, 0x3F,where
42,-0.070312,0.007812,0.0,0.0,-1.0,-1.0,0.0,0.75,0.75,0.75, 0x3F,where
43,-0.070312,0.0,0.0,0.0,-1.0,-1.0,0.0,0.75,0.75,0.75, 0x3F,where
44,-0.0625,0.015625,0.0,0.0,-1.0,-1.0,0.0,0.75,0.75,0.75, 0x3F,where
45,-0.054688,0.007812,0.0,0.083333,-1.0,-1.0,0.0,0.75,0.75,0.75, 0x3F,where
46,-0.046875,0.023438,0.0,0.083333,-1.0,-1.0,0.0,0.75,0.75,0.75, 0x3F,where
47,-0.039062,0.015625,0.0,0.083333,-1.0,-1.0,0.0,0.75,0.75,0.75, 0x3F,where
48,-0.039062,0.023438,0.0,0.083333,-1.0,-1.0,0.0,0.75,0.75,0.75, 0x3F,where
0,0.007812,0.015625,0.0,0.083333,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,polite
1,0.023438,0.007812,0.0,0.083333,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,polite
2,0.0,0.015625,0.0,0.083333,-1.0,-1.0,0.25,0.75,0.25,0.75, 0x3F,polite
3,0.023438,0.007812,0.0,0.083333,-1.0,-1.0,0.25,0.75,0.5,0.75, 0x3F,polite
4,0.007812,0.046875,0.0,0.083333,-1.0,-1.0,0.25,0.75,0.5,0.75, 0x3F,polite
5,-0.007812,0.070312,0.0,0.083333,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,polite
6,-0.007812,0.125,-0.007812,0.083333,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,polite
7,-0.046875,0.203125,-0.015625,0.083333,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,polite
8,-0.09375,0.265625,-0.023438,0.083333,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,polite
9,-0.15625,0.335938,-0.03125,0.083333,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,polite
10,-0.203125,0.375,-0.03125,0.083333,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,polite
11,-0.28125,0.460938,-0.03125,0.083333,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,polite
12,-0.359375,0.507812,-0.023438,0.0,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,polite
13,-0.429688,0.5625,-0.015625,0.083333,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,polite
14,-0.46875,0.601562,-0.007812,0.0,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,polite
15,-0.523438,0.609375,0.0,0.083333,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,polite
16,-0.585938,0.617188,0.007812,0.083333,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,polite
17,-0.632812,0.578125,0.015625,0.083333,-1.0,-1.0,0.25,0.75,0.5,0.75, 0x3F,polite
18,-0.65625,0.570312,0.023438,0.25,-1.0,-1.0,0.25,0.75,0.5,0.75, 0x3F,polite
19,-0.6875,0.554688,0.023438,0.166667,-1.0,-1.0,0.25,0.75,0.5,0.75, 0x3F,polite
20,-0.679688,0.5625,0.023438,0.25,-1.0,-1.0,0.25,0.75,0.5,0.75, 0x3F,polite
21,-0.6875,0.546875,0.023438,0.25,-1.0,-1.0,0.25,0.75,0.5,0.75, 0x3F,polite
22,-0.65625,0.5625,0.023438,0.25,-1.0,-1.0,0.25,0.75,0.5,0.75, 0x3F,polite
23,-0.65625,0.5625,0.015625,0.25,-1.0,-1.0,0.25,0.75,0.5,0.75, 0x3F,polite
24,-0.65625,0.546875,0.015625,0.166667,-1.0,-1.0,0.25,0.75,0.5,0.75, 0x3F,polite
25,-0.648438,0.515625,0.015625,0.25,-1.0,-1.0,0.25,0.75,0.5,0.75, 0x3F,polite
26,-0.664062,0.484375,0.015625,0.25,-1.0,-1.0,0.25,0.75,0.5,0.75, 0x3F,polite
27,-0.6875,0.476562,0.015625,0.166667,-1.0,-1.0,0.25,0.75,0.5,0.75, 0x3F,polite
28,-0.65625,0.429688,0.007812,0.166667,-1.0,-1.0,0.25,0.75,0.5,0.75, 0x3F,polite
29,-0.6875,0.375,0.007812,0.25,-1.0,-1.0,0.25,0.75,0.5,0.75, 0x3F,polite
30,-0.65625,0.335938,0.0,0.25,-1.0,-1.0,0.5,0.75,0.5,0.75, 0x3F,polite
31,-0.65625,0.265625,0.0,0.25,-1.0,-1.0,0.25,0.75,0.5,0.75, 0x3E,polite
32,-0.609375,0.234375,-0.007812,0.25,-1.0,-1.0,0.25,0.75,0.5,0.75, 0x3E,polite
33,-0.546875,0.242188,-0.023438,0.333333,-1.0,-1.0,0.25,0.75,0.5,0.75, 0x3F,polite
34,-0.554688,0.265625,-0.03125,0.166667,-1.0,-1.0,0.25,0.75,0.5,0.75, 0x3F,polite
35,-0.53125,0.273438,-0.039062,0.166667,-1.0,-1.0,0.25,0.75,0.5,0.75, 0x3F,polite
36,-0.515625,0.3125,-0.046875,0.083333,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,polite
37,-0.492188,0.3125,-0.054688,0.083333,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,polite
38,-0.421875,0.367188,-0.054688,0.0,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,polite
39,-0.367188,0.382812,-0.054688,0.0,-1.0,-1.0,0.5,0.75,0.75,0.75, 0x3F,polite
40,-0.382812,0.414062,-0.054688,0.0,-1.0,-1.0,0.5,0.75,0.75,0.75, 0x37,polite
41,-0.242188,0.40625,-0.046875,0.083333,-1.0,-1.0,0.5,0.75,0.75,0.75, 0x3F,polite
42,-0.1875,0.382812,-0.039062,0.083333,-1.0,-1.0,0.5,0.75,0.75,0.75, 0x3F,polite
43,-0.117188,0.359375,-0.03125,0.083333,-1.0,-1.0,0.5,0.75,0.75,0.75, 0x3F,polite
44,-0.078125,0.3125,-0.023438,0.0,-1.0,-1.0,0.5,0.75,0.75,0.75, 0x3F,polite
45,-0.085938,0.296875,-0.007812,0.083333,-1.0,-1.0,0.5,0.75,0.75,0.75, 0x3F,polite
46,-0.023438,0.234375,-0.007812,0.0,-1.0,-1.0,0.5,0.75,0.75,0.75, 0x3F,polite
47,-0.015625,0.1875,0.0,0.083333,-1.0,-1.0,0.5,0.75,0.75,0.75, 0x3F,polite
48,-0.015625,0.148438,0.0,0.083333,-1.0,-1.0,0.5,0.75,0.75,0.75, 0x3F,polite
49,-0.007812,0.117188,0.0,0.083333,-1.0,-1.0,0.5,0.75,0.75,0.75, 0x3F,polite
50,0.0,0.109375,0.0,0.0,-1.0,-1.0,0.5,0.75,0.75,0.75, 0x3F,polite
51,-0.007812,0.101562,0.0,0.083333,-1.0,-1.0,0.5,0.75,0.75,0.75, 0x3F,polite
52,-0.015625,0.109375,0.0,0.083333,-1.0,-1.0,0.5,0.75,0.75,0.75, 0x3F,polite
53,0.007812,0.085938,0.0,0.083333,-1.0,-1.0,0.5,0.75,0.75,0.75, 0x3F,polite
54,0.015625,0.09375,0.0,0.083333,-1.0,-1.0,0.5,0.75,0.75,0.75, 0x3F,polite
55,0.023438,0.09375,0.0,0.0,-1.0,-1.0,0.5,0.75,0.75,0.75, 0x3F,polite
56,0.015625,0.085938,0.0,0.083333,-1.0,-1.0,0.5,0.75,0.75,0.75, 0x3F,polite
0,0.0,0.0,0.0,0.083333,-1.0,-1.0,0.75,0.75,0.75,0.75, 0x3F,maybe
1,0.0,0.0,0.0,0.083333,-1.0,-1.0,0.75,0.75,0.75,0.75, 0x3F,maybe
2,0.0,-0.007812,0.0,0.083333,-1.0,-1.0,0.75,0.5,0.75,0.75, 0x3F,maybe
3,0.0,-0.007812,0.0,0.083333,-1.0,-1.0,0.75,0.5,0.75,0.75, 0x3F,maybe
4,-0.007812,-0.015625,0.0,0.083333,-1.0,-1.0,0.75,0.5,0.75,0.75, 0x3F,maybe
5,0.0,-0.007812,0.0,0.083333,-1.0,-1.0,0.75,0.5,0.75,0.75, 0x3F,maybe
6,-0.007812,-0.03125,0.0,0.083333,-1.0,-1.0,0.75,0.5,0.75,0.75, 0x3F,maybe
7,0.0,0.0,0.0,0.083333,-1.0,-1.0,0.75,0.75,0.75,0.75, 0x3F,maybe
8,-0.007812,0.023438,0.0,0.0,-1.0,-1.0,0.75,0.75,0.75,0.75, 0x3F,maybe
9,-0.015625,0.046875,-0.007812,0.0,-1.0,-1.0,0.75,0.75,0.75,0.75, 0x3F,maybe
10,-0.03125,0.054688,-0.007812,0.0,-1.0,-1.0,0.75,0.75,0.75,0.75, 0x3F,maybe
11,-0.023438,0.101562,-0.015625,0.0,-1.0,-1.0,0.75,0.75,0.75,0.75, 0x3F,maybe
12,-0.046875,0.132812,-0.023438,0.0,-1.0,-1.0,0.75,0.75,0.75,0.75, 0x3F,maybe
13,-0.054688,0.179688,-0.03125,0.0,-1.0,-1.0,0.75,0.75,0.75,0.75, 0x3F,maybe
14,-0.070312,0.226562,-0.039062,0.0,-1.0,-1.0,0.75,0.75,0.75,0.75, 0x3F,maybe
15,-0.085938,0.25,-0.039062,0.0,-1.0,-1.0,0.75,0.75,0.75,0.75, 0x3F,maybe
16,-0.09375,0.21875,-0.046875,0.0,-1.0,-1.0,0.75,0.75,0.75,0.75, 0x3F,maybe
17,-0.117188,0.210938,-0.046875,0.083333,-1.0,-1.0,0.75,0.75,0.75,0.75, 0x3F,maybe
18,-0.070312,0.195312,-0.046875,0.083333,-1.0,-1.0,0.75,0.75,0.75,0.75, 0x3F,maybe
19,-0.046875,0.195312,-0.046875,0.166667,-1.0,-1.0,0.75,0.75,0.75,0.75, 0x3F,maybe
20,-0.046875,0.210938,-0.054688,0.083333,-1.0,-1.0,0.75,0.75,0.75,0.75, 0x3F,maybe
21,-0.0625,0.203125,-0.046875,0.083333,-1.0,-1.0,0.75,0.75,0.75,0.75, 0x3F,maybe
22,-0.070312,0.210938,-0.046875,0.0,-1.0,-1.0,0.75,0.75,0.75,0.75, 0x3F,maybe
23,-0.09375,0.242188,-0.046875,0.0,-1.0,-1.0,0.75,0.75,0.75,0.75, 0x3F,maybe
24,-0.109375,0.242188,-0.046875,0.0,-1.0,-1.0,0.75,0.5,0.75,0.75, 0x3F,maybe
25,-0.085938,0.234375,-0.046875,0.0,-1.0,-1.0,0.75,0.75,0.75,0.75, 0x3F,maybe
26,-0.085938,0.234375,-0.046875,0.0,-1.0,-1.0,0.75,0.75,0.75,0.75, 0x3F,maybe
27,-0.078125,0.226562,-0.046875,0.0,-1.0,-1.0,0.75,0.75,0.75,0.75, 0x3F,maybe
28,-0.070312,0.242188,-0.046875,0.0,-1.0,-1.0,0.75,0.5,0.75,0.75, 0x3F,maybe
29,-0.070312,0.234375,-0.046875,0.0,-1.0,-1.0,0.75,0.5,0.75,0.75, 0x3F,maybe
30,-0.085938,0.21875,-0.039062,0.0,-1.0,-1.0,0.75,0.5,0.75,0.75, 0x3F,maybe
31,-0.070312,0.210938,-0.039062,0.0,-1.0,-1.0,0.75,0.5,0.75,0.75, 0x3F,maybe
32,-0.078125,0.1875,-0.039062,0.0,-1.0,-1.0,0.75,0.5,0.75,0.75, 0x3F,maybe
33,-0.070312,0.171875,-0.03125,0.0,-1.0,-1.0,0.75,0.5,0.75,0.75, 0x3F,maybe
34,-0.046875,0.164062,-0.023438,0.0,-1.0,-1.0,0.75,0.5,0.75,0.75, 0x3F,maybe
35,-0.054688,0.140625,-0.015625,0.0,-1.0,-1.0,0.75,0.5,0.75,0.75, 0x3F,maybe
36,-0.054688,0.125,-0.007812,0.0,-1.0,-1.0,0.75,0.5,0.75,0.75, 0x3F,maybe
37,-0.0625,0.109375,-0.007812,0.0,-1.0,-1.0,0.75,0.5,0.75,0.75, 0x3F,maybe
38,-0.054688,0.09375,0.0,0.0,-1.0,-1.0,0.75,0.5,0.75,0.75, 0x3F,maybe
39,-0.046875,0.070312,0.0,0.0,-1.0,-1.0,0.75,0.5,0.75,0.75, 0x3F,maybe
40,-0.039062,0.039062,0.0,0.0,-1.0,-1.0,0.75,0.5,0.75,0.75, 0x3F,maybe
41,-0.046875,0.023438,0.007812,0.0,-1.0,-1.0,0.75,0.5,0.75,0.75, 0x3F,maybe
42,-0.054688,0.015625,0.007812,0.0,-1.0,-1.0,0.75,0.5,0.75,0.75, 0x3F,maybe
43,-0.046875,0.023438,0.007812,0.0,-1.0,-1.0,0.75,0.5,0.75,0.75, 0x3F,maybe
44,-0.054688,0.039062,0.007812,0.0,-1.0,-1.0,0.75,0.5,0.75,0.75, 0x3F,maybe
45,-0.039062,0.015625,0.007812,0.0,-1.0,-1.0,0.75,0.5,0.75,0.75, 0x3F,maybe
46,-0.039062,0.015625,0.007812,0.0,-1.0,-1.0,0.75,0.5,0.75,0.75, 0x3F,maybe
47,-0.03125,0.015625,0.007812,0.0,-1.0,-1.0,0.75,0.5,0.75,0.75, 0x3F,maybe
48,-0.03125,0.015625,0.007812,0.0,-1.0,-1.0,0.75,0.5,0.75,0.75, 0x3F,maybe
49,-0.03125,0.015625,0.007812,0.0,-1.0,-1.0,0.75,0.5,0.75,0.75, 0x3F,maybe
50,-0.03125,0.007812,0.007812,0.0,-1.0,-1.0,0.75,0.5,0.75,0.75, 0x3F,maybe
51,-0.039062,0.007812,0.007812,0.0,-1.0,-1.0,0.75,0.5,0.75,0.75, 0x3F,maybe
52,-0.046875,0.007812,0.007812,0.0,-1.0,-1.0,0.75,0.5,0.75,0.75, 0x3F,maybe
53,-0.046875,0.007812,0.007812,0.0,-1.0,-1.0,0.75,0.5,0.75,0.75, 0x3F,maybe
54,-0.054688,0.007812,0.007812,0.0,-1.0,-1.0,0.75,0.5,0.75,0.75, 0x3F,maybe
55,-0.054688,0.007812,0.007812,0.0,-1.0,-1.0,0.75,0.5,0.75,0.75, 0x3F,maybe
56,-0.054688,0.007812,0.007812,0.0,-1.0,-1.0,0.75,0.5,0.75,0.75, 0x3F,maybe
57,-0.054688,0.007812,0.007812,0.0,-1.0,-1.0,0.75,0.5,0.75,0.75, 0x3F,maybe
58,-0.054688,0.007812,0.007812,0.0,-1.0,-1.0,0.75,0.5,0.75,0.75, 0x3F,maybe
0,0.0,0.0,0.0,0.083333,-1.0,-1.0,0.0,0.75,0.75,0.75, 0x3F,temper
1,0.0,0.0,0.0,0.083333,-1.0,-1.0,0.0,0.75,0.75,0.75, 0x3F,temper
2,0.0,0.0,0.0,0.083333,-1.0,-1.0,0.0,0.75,0.75,0.75, 0x3F,temper
3,0.0,0.0,0.0,0.083333,-1.0,-1.0,0.0,0.75,0.75,0.75, 0x3F,temper
4,0.0,0.0,0.0,0.083333,-1.0,-1.0,0.0,0.75,0.75,0.75, 0x3F,temper
5,0.0,0.007812,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.25, 0x0,temper
6,0.007812,0.0,0.0,0.083333,-1.0,-1.0,0.0,0.75,0.75,0.75, 0x3F,temper
7,0.0,0.0,0.0,0.083333,-1.0,-1.0,0.0,0.75,0.75,0.75, 0x3F,temper
8,0.015625,0.0,0.0,0.083333,-1.0,-1.0,0.0,0.75,0.75,0.75, 0x3F,temper
9,0.015625,0.0,0.0,0.083333,-1.0,-1.0,0.0,0.75,0.75,0.75, 0x3F,temper
10,0.007812,0.0,0.0,0.083333,-1.0,-1.0,0.0,0.75,0.75,0.75, 0x3F,temper
11,0.007812,0.0,0.0,0.083333,-1.0,-1.0,0.0,0.75,0.75,0.75, 0x3F,temper
12,0.015625,0.007812,0.0,0.083333,-1.0,-1.0,0.0,0.75,0.75,0.75, 0x3F,temper
13,0.023438,0.015625,0.0,0.0,-1.0,-1.0,0.0,0.75,0.75,0.75, 0x3F,temper
14,0.023438,0.023438,0.0,0.0,-1.0,-1.0,0.0,0.75,0.75,0.75, 0x3F,temper
15,0.039062,0.015625,0.0,0.0,-1.0,-1.0,0.0,0.75,0.75,0.75, 0x3F,temper
16,0.0625,0.023438,0.007812,0.0,-1.0,-1.0,0.0,0.75,0.75,0.75, 0x3F,temper
17,0.078125,0.023438,0.007812,0.0,-1.0,-1.0,0.0,0.75,0.75,0.75, 0x3F,temper
18,0.078125,0.023438,0.007812,0.0,-1.0,-1.0,0.0,0.75,0.75,0.75, 0x3F,temper
19,0.0625,0.023438,0.007812,0.0,-1.0,-1.0,0.0,0.75,0.75,0.75, 0x3F,temper
20,0.054688,0.007812,0.007812,0.0,-1.0,-1.0,0.0,0.5,0.75,0.75, 0x3F,temper
21,0.070312,0.023438,0.007812,0.0,-1.0,-1.0,0.0,0.25,0.75,0.75, 0x3F,temper
22,0.085938,0.023438,0.0,0.166667,-1.0,-1.0,0.0,0.0,0.75,0.75, 0x3F,temper
23,0.070312,0.015625,0.0,0.166667,-1.0,-1.0,0.0,0.0,0.75,0.75, 0x3F,temper
24,0.039062,0.039062,-0.007812,0.166667,-1.0,-1.0,0.0,0.0,0.5,0.75, 0x3F,temper
25,0.007812,0.140625,-0.023438,0.25,-1.0,-1.0,0.0,0.0,0.25,0.75, 0x3F,temper
26,-0.039062,0.242188,-0.03125,0.25,-1.0,-1.0,0.0,0.0,0.25,0.5, 0x3F,temper
27,-0.101562,0.367188,-0.039062,0.333333,-1.0,-1.0,0.0,0.0,0.25,0.5, 0x3F,temper
28,-0.148438,0.507812,-0.039062,0.333333,-1.0,-1.0,0.0,0.0,0.25,0.5, 0x3F,temper
29,-0.179688,0.625,-0.03125,0.333333,-1.0,-1.0,0.0,0.0,0.25,0.25, 0x3F,temper
30,-0.257812,0.710938,-0.023438,0.333333,-1.0,-1.0,0.0,0.0,0.25,0.25, 0x3F,temper
31,-0.304688,0.796875,-0.015625,0.333333,-1.0,-1.0,0.0,0.0,0.25,0.25, 0x3F,temper
32,-0.375,0.796875,-0.007812,0.333333,-1.0,-1.0,0.0,0.0,0.25,0.25, 0x3F,temper
33,-0.421875,0.828125,0.0,0.25,-1.0,-1.0,0.0,0.0,0.25,0.25, 0x3F,temper
34,-0.4375,0.828125,0.0,0.083333,-1.0,-1.0,0.0,0.0,0.25,0.25, 0x3F,temper
35,-0.484375,0.835938,0.0,0.333333,-1.0,-1.0,0.0,0.0,0.25,0.25, 0x3F,temper
36,-0.515625,0.8125,0.007812,0.083333,-1.0,-1.0,0.0,0.0,0.25,0.25, 0x3F,temper
37,-0.507812,0.828125,0.007812,0.0,-1.0,-1.0,0.0,0.0,0.25,0.5, 0x3F,temper
38,-0.492188,0.84375,0.0,0.083333,-1.0,-1.0,0.0,0.75,0.75,0.75, 0x3F,temper
39,-0.421875,0.882812,0.0,0.0,-1.0,-1.0,0.0,0.75,0.75,0.0, 0x3F,temper
40,-0.328125,0.9375,0.0,0.083333,-1.0,-1.0,0.0,0.75,0.75,0.0, 0x3F,temper
41,-0.34375,0.875,-0.007812,0.0,-1.0,-1.0,0.0,0.75,0.75,0.0, 0x3F,temper
42,-0.289062,0.851562,-0.03125,0.0,-1.0,-1.0,0.0,0.75,0.75,0.0, 0x3F,temper
43,-0.273438,0.820312,-0.046875,0.0,-1.0,-1.0,0.0,0.75,0.75,0.0, 0x3F,temper
44,-0.226562,0.78125,-0.046875,0.0,-1.0,-1.0,0.0,0.75,0.75,0.0, 0x3F,temper
45,-0.195312,0.75,-0.054688,0.0,-1.0,-1.0,0.0,0.75,0.75,0.0, 0x3F,temper
46,-0.203125,0.734375,-0.054688,0.0,-1.0,-1.0,0.0,0.75,0.75,0.0, 0x3F,temper
47,-0.210938,0.75,-0.054688,0.0,-1.0,-1.0,0.0,0.75,0.75,0.0, 0x3F,temper
48,-0.195312,0.726562,-0.054688,0.0,-1.0,-1.0,0.0,0.75,0.75,0.0, 0x3F,temper
49,-0.1875,0.703125,-0.054688,0.0,-1.0,-1.0,0.0,0.75,0.75,0.0, 0x3F,temper
50,-0.15625,0.6875,-0.046875,0.083333,-1.0,-1.0,0.0,0.75,0.75,0.0, 0x3F,temper
51,-0.164062,0.648438,-0.046875,0.083333,-1.0,-1.0,0.0,0.75,0.75,0.0, 0x3F,temper
