x,y,z,roll,pitch,yaw,thumb,fore,index,ring,'receiver values',word
1,10,16,28,39,40,44,48,52,54,57,170
1,10,17,28,39,40,44,48,52,54,57,170
1,10,18,29,39,40,44,48,52,54,57,170
1,10,18,28,39,40,44,48,52,54,57,170
1,10,18,28,39,40,44,48,52,54,57,170
1,10,18,28,39,40,44,48,52,54,57,170
1,10,18,28,39,40,44,48,52,54,57,170
1,10,18,31,39,40,44,48,52,54,57,170
1,10,18,28,39,40,44,48,52,54,62,170
3,8,18,29,39,40,44,48,52,54,57,170
3,9,17,35,39,40,44,48,52,54,57,170
1,9,12,26,39,40,44,48,52,54,57,170
1,9,12,26,39,40,44,48,52,54,57,170
1,9,12,27,39,40,44,48,52,54,57,170
1,8,12,27,39,40,44,48,52,54,57,170
1,8,12,26,39,40,44,48,52,54,57,170
1,8,12,27,39,40,44,48,52,54,57,170
1,7,12,26,39,40,44,48,52,54,57,170
1,7,12,26,39,40,44,47,52,54,57,170
1,7,12,26,39,40,44,47,52,54,57,170
1,7,12,27,39,40,44,47,52,54,57,170
1,7,16,27,39,40,44,47,52,54,57,170
1,7,16,27,39,40,44,47,52,54,57,170
1,7,16,26,39,40,44,47,52,54,57,170
1,7,16,26,39,40,44,47,52,54,57,170
1,7,16,26,39,40,44,47,52,54,57,170
1,7,16,26,39,40,44,47,52,54,57,170
1,7,16,26,39,40,44,47,52,54,57,170
1,7,16,27,39,40,44,47,52,54,57,170
1,7,16,26,39,40,44,47,52,54,57,170
1,7,16,26,39,40,44,47,52,54,57,170
1,7,16,26,39,40,44,47,52,54,57,170
1,7,16,26,39,40,44,47,52,54,57,170
1,7,16,26,39,40,44,47,52,54,57,171
2,7,12,26,39,40,42,46,49,53,57,171
1,7,12,27,39,40,42,46,49,56,57,171
2,7,12,26,39,40,42,48,51,55,57,171
2,7,12,26,39,40,42,48,50,55,57,171
2,7,12,26,39,40,42,48,50,55,57,171
2,7,12,26,39,40,42,48,50,55,57,171
1,7,12,27,39,40,42,48,50,55,57,171
1,7,12,26,39,40,42,48,50,55,57,171
1,7,12,26,39,40,42,48,50,55,57,171
1,7,12,26,39,40,42,48,50,55,57,171
1,7,12,26,39,40,42,48,50,55,57,171
1,7,12,26,39,40,42,48,50,55,57,171
3,7,13,26,39,40,42,48,50,55,57,171
3,7,13,26,39,40,42,48,50,55,57,171
3,7,13,26,39,40,42,48,50,55,57,171
3,7,13,26,39,40,42,48,50,55,57,171
3,7,13,26,39,40,42,48,50,55,57,171
3,7,13,26,39,40,42,48,50,55,57,171
3,7,13,27,39,40,42,48,50,55,57,171
3,7,13,26,39,40,42,48,50,55,57,171
3,7,13,26,39,40,42,48,50,55,57,171
3,7,13,26,39,40,42,48,50,55,57,171
3,7,13,35,39,40,42,48,50,55,57,171
3,7,13,35,39,40,42,48,50,55,57,171
3,7,13,35,39,40,42,48,50,55,57,171
3,7,13,26,39,40,42,48,50,55,57,171
3,7,13,26,39,40,42,48,50,55,57,171
3,7,13,26,39,40,42,48,50,55,57,171
3,7,13,26,39,40,42,45,49,56,57,171
3,7,13,27,39,40,42,45,49,53,57,171
1,7,13,27,39,40,42,45,49,54,57,171
1,7,13,27,39,40,42,45,49,54,57,171
1,7,13,27,39,40,42,45,49,54,57,171
1,7,13,27,39,40,42,45,49,54,57,171
1,7,12,27,39,40,43,45,49,54,57,171
1,7,12,27,39,40,43,45,49,54,57,171
1,7,12,26,39,40,43,45,49,54,57,171
2,7,12,27,39,40,43,45,49,54,57,171
2,7,12,27,39,40,43,45,49,54,57,171
2,7,12,27,39,40,43,45,49,54,57,171
2,7,12,27,39,40,43,45,49,54,57,171
2,7,12,27,39,40,43,45,49,54,57,171
2,7,12,27,39,40,43,45,49,54,57,171
2,7,12,27,39,40,43,45,49,54,57,171
2,7,12,27,39,40,43,45,49,54,57,171
2,7,12,27,39,40,43,45,49,54,57,171
2,7,12,27,39,40,43,45,49,54,57,171
1,7,12,27,39,40,43,45,49,54,57,171
1,7,12,27,39,40,43,45,49,54,57,171
1,7,12,27,39,40,43,45,49,54,57,172
1,7,12,26,39,40,44,45,50,54,57,172
1,7,12,26,39,40,44,45,50,54,57,172
1,7,12,27,39,40,44,45,50,54,57,172
1,7,12,27,39,40,44,46,50,54,57,172
1,7,12,27,39,40,44,46,50,54,57,172
1,7,12,27,39,40,44,46,50,54,57,172
1,7,12,27,39,40,44,46,50,54,57,172
1,7,12,27,39,40,44,45,50,54,57,172
1,7,13,27,39,40,44,45,50,54,57,172
1,7,13,27,39,40,44,45,50,54,57,172
1,7,13,27,39,40,44,45,50,54,57,172
1,7,14,31,39,40,44,45,50,54,57,172
3,7,13,29,39,40,44,45,50,54,57,172
3,7,13,28,39,40,44,45,50,54,57,172
4,7,12,31,39,40,44,45,50,54,57,172
5,7,12,28,39,40,44,45,50,54,57,172
1,7,21,34,39,40,41,48,51,55,61,172
5,7,12,28,39,40,44,46,50,54,57,172
5,7,12,28,39,40,44,46,50,54,57,172
5,7,12,31,39,40,44,45,50,54,57,172
5,7,12,31,39,40,44,45,50,54,57,172
5,7,12,28,39,40,44,45,50,54,57,172
5,7,12,28,39,40,44,45,50,54,57,172
5,7,12,28,39,40,44,45,50,54,57,172
5,7,12,31,39,40,44,45,50,54,57,172
5,7,12,28,39,40,44,45,50,54,57,172
4,7,12,31,39,40,44,45,50,54,57,172
4,7,12,31,39,40,44,45,50,54,57,172
3,7,12,31,39,40,44,45,50,54,57,172
3,7,13,29,39,40,44,45,50,54,57,172
3,7,13,29,39,40,44,45,50,54,57,172
1,7,13,31,39,40,44,45,50,54,57,172
1,7,13,27,39,40,44,45,50,54,57,172
1,7,13,29,39,40,44,45,50,54,57,172
1,7,12,27,39,40,44,45,50,54,57,172
1,7,21,34,39,40,41,48,50,56,61,172
1,7,12,27,39,40,44,45,50,54,57,172
1,7,12,29,39,40,44,45,50,54,57,172
1,7,12,29,39,40,44,45,50,54,57,172
1,7,12,27,39,40,44,45,50,54,57,172
1,7,12,27,39,40,44,45,50,54,57,172
1,7,12,27,39,40,44,45,50,54,57,172
1,7,12,27,39,40,44,45,50,54,57,172
1,7,12,27,39,40,44,45,50,54,57,172
1,7,12,27,39,40,44,45,50,54,57,172
1,7,12,29,39,40,44,45,50,54,57,172
1,7,12,27,39,40,44,45,50,54,57,172
1,7,12,29,39,40,44,45,50,54,57,172
1,7,12,34,39,40,41,48,50,53,61,172
1,7,12,29,39,40,44,45,50,54,57,173
1,7,12,26,39,40,42,45,50,56,57,173
1,7,12,26,39,40,42,46,50,56,57,173
1,7,12,26,39,40,42,46,50,56,57,173
1,7,12,27,39,40,42,46,50,56,57,173
1,7,12,27,39,40,42,47,50,56,57,173
1,7,12,26,39,40,42,48,50,56,57,173
1,7,12,26,39,40,42,48,50,56,57,173
1,7,12,26,39,40,42,48,50,56,57,173
1,7,12,27,39,40,42,48,50,56,57,173
1,7,13,26,39,40,42,48,50,56,57,173
1,7,13,26,39,40,42,48,50,56,57,173
1,7,14,26,39,40,42,48,50,56,57,173
3,7,14,35,39,40,42,48,50,56,57,173
3,7,14,26,39,40,42,48,50,56,57,173
3,7,14,26,39,40,42,48,50,56,57,173
4,7,14,26,39,40,42,48,50,56,57,173
4,7,14,26,39,40,42,48,50,56,57,173
4,7,14,26,39,40,42,48,50,56,57,173
4,7,15,26,39,40,42,48,50,56,57,173
4,7,14,26,39,40,42,48,50,56,57,173
4,7,14,26,39,40,42,48,50,56,57,173
4,7,14,26,39,40,42,48,50,56,57,173
3,7,15,26,39,40,42,48,50,56,57,173
3,7,15,26,39,40,42,48,50,56,57,173
3,7,15,26,39,40,42,48,50,56,57,173
3,7,15,26,39,40,42,48,50,56,57,173
3,7,15,35,39,40,42,48,50,56,57,173
1,7,14,35,39,40,42,48,50,56,57,173
3,7,14,35,39,40,42,48,50,56,59,173
1,7,14,35,39,40,42,47,50,56,57,173
1,7,14,26,39,40,42,46,50,56,57,173
1,7,14,26,39,40,42,45,50,56,57,173
1,7,14,26,39,40,42,45,50,56,57,173
1,7,13,26,39,40,42,45,50,56,57,173
1,7,13,26,39,40,42,45,50,56,57,173
1,7,13,26,39,40,42,45,50,56,57,173
1,7,12,26,39,40,42,45,50,56,57,173
1,7,12,26,39,40,42,45,50,56,57,173
1,7,12,26,39,40,42,45,50,56,57,173
1,7,12,27,39,40,42,45,50,56,57,173
1,7,12,27,39,40,42,45,50,56,57,173
1,7,12,27,39,40,42,45,50,56,57,173
1,7,12,27,39,40,42,45,50,56,57,173
1,7,12,27,39,40,42,45,50,56,57,173
1,7,12,27,39,40,42,45,50,56,57,173
1,7,12,27,39,40,42,45,50,56,57,173
1,7,12,27,39,40,42,45,50,56,57,173
1,7,12,27,39,40,42,45,50,56,57,173
1,7,12,27,39,40,42,45,50,56,57,173
1,7,12,27,39,40,42,45,50,56,57,173
1,7,12,27,39,40,42,45,50,56,57,173
1,7,12,27,39,40,42,45,50,56,57,173
1,7,12,27,39,40,42,45,50,56,57,174
2,7,12,26,39,40,42,46,50,55,57,174
2,7,12,26,39,40,41,46,50,55,57,174
2,7,12,26,39,40,41,46,50,55,57,174
2,7,12,26,39,40,41,46,50,55,57,174
2,7,12,26,39,40,42,46,50,55,57,174
2,7,12,26,39,40,42,46,50,55,57,174
2,7,12,26,39,40,42,45,50,55,57,174
2,7,12,26,39,40,42,46,50,55,57,174
1,7,12,26,39,40,42,46,50,55,57,174
1,7,12,26,39,40,41,46,50,55,57,174
1,7,12,26,39,40,41,46,50,55,57,174
1,7,12,26,39,40,41,46,50,55,57,174
1,7,12,26,39,40,41,45,50,55,57,174
1,7,13,26,39,40,41,45,50,55,57,174
1,7,13,26,39,40,41,45,50,55,57,174
1,7,13,26,39,40,41,45,50,55,57,174
1,7,14,26,39,40,41,45,50,55,57,174
1,8,14,35,39,40,41,45,50,55,57,174
1,8,14,26,39,40,41,45,50,55,57,174
1,8,14,26,39,40,41,45,50,55,57,174
1,8,15,26,39,40,41,45,50,55,57,174
1,8,15,26,39,40,41,45,50,55,57,174
1,7,15,26,39,40,41,45,50,55,57,174
1,7,15,26,39,40,41,45,50,55,57,174
1,7,15,26,39,40,41,45,50,55,57,174
1,7,15,26,39,40,41,45,50,55,57,174
1,7,15,26,39,40,41,45,50,55,57,174
1,7,15,26,39,40,41,45,50,55,57,174
1,7,15,26,39,40,41,45,50,55,57,174
1,8,15,26,39,40,41,46,50,55,57,174
1,8,15,26,39,40,41,46,50,55,57,174
1,8,14,26,39,40,41,46,50,55,57,174
1,8,14,26,39,40,41,46,50,55,57,174
1,8,13,26,39,40,41,46,50,55,57,174
1,8,13,26,39,40,41,46,50,55,57,174
1,8,13,26,39,40,41,46,50,55,57,174
1,8,12,26,39,40,41,46,50,55,57,174
1,8,12,26,39,40,41,46,50,55,57,174
1,7,12,26,39,40,41,46,50,55,57,174
1,7,12,26,39,40,41,46,50,55,57,174
1,7,12,26,39,40,41,46,50,55,57,174
1,7,12,26,39,40,41,46,50,55,57,174
1,7,12,26,39,40,41,46,50,55,57,174
1,7,12,26,39,40,41,46,50,55,57,174
1,7,14,34,39,40,41,48,50,56,67,174
1,7,16,27,39,40,41,46,50,55,57,174
1,7,16,29,39,40,41,47,50,55,57,174
1,7,16,27,39,40,41,47,50,55,57,174
1,7,16,27,39,40,41,47,50,55,57,174
1,7,16,27,39,40,41,47,50,55,57,174
1,7,16,27,39,40,41,47,50,55,57,174
1,7,16,27,39,40,41,47,50,55,57,174
1,7,16,26,39,40,41,47,50,55,57,174
1,7,16,26,39,40,41,47,50,55,57,174
1,7,16,26,39,40,41,47,50,55,57,174
1,7,12,27,39,40,41,46,50,55,57,174
1,7,12,27,39,40,41,46,50,55,57,174
1,7,12,27,39,40,41,46,50,55,57,174
1,7,12,27,39,40,41,46,50,55,57,174
1,7,12,26,39,40,41,45,50,55,57,174
1,7,12,26,39,40,41,45,50,55,57,174
1,7,12,27,39,40,41,45,50,55,57,174
1,7,12,27,39,40,41,45,50,55,57,174
1,7,12,26,39,40,41,45,50,55,57,174
1,7,12,26,39,40,41,45,50,55,57,174
1,7,12,26,39,40,41,45,50,55,57,174
1,7,12,26,39,40,41,45,50,55,57,174
1,7,13,26,39,40,41,45,50,55,57,174
1,7,13,26,39,40,41,45,50,55,57,174
1,7,13,26,39,40,41,45,50,55,57,174
1,7,14,26,39,40,41,45,50,55,57,174
1,8,14,26,39,40,41,45,50,55,57,174
1,8,14,35,39,40,41,45,50,55,57,174
1,8,14,26,39,40,41,45,50,55,57,174
1,8,14,26,39,40,41,45,50,55,57,174
3,8,15,26,39,40,41,45,50,55,59,174
1,8,15,26,39,40,41,45,50,55,57,174
1,8,15,26,39,40,41,45,50,55,57,174
1,7,15,26,39,40,41,45,50,55,57,174
1,7,15,26,39,40,41,45,50,55,57,174
1,7,15,26,39,40,41,45,50,55,57,174
1,7,15,35,39,40,41,45,50,55,57,174
1,7,23,26,39,40,41,45,50,55,57,174
1,7,23,35,39,40,41,45,50,55,57,174
1,7,23,35,39,40,41,45,50,55,57,174
1,8,15,35,39,40,41,45,50,55,57,174
1,8,15,35,39,40,41,45,50,55,57,174
1,8,15,35,39,40,41,45,50,55,57,174
1,8,15,26,39,40,41,45,50,55,57,174
1,8,15,26,39,40,41,45,50,55,57,174
1,8,15,26,39,40,41,45,50,55,57,174
1,8,15,26,39,40,41,45,50,55,57,174
1,8,14,26,39,40,41,45,50,55,57,174
1,8,14,26,39,40,41,46,50,55,57,174
1,8,14,26,39,40,41,46,50,55,57,174
1,8,14,26,39,40,42,46,50,55,57,174
1,8,13,26,39,40,42,46,50,55,57,174
1,8,13,26,39,40,42,46,50,55,57,174
1,8,13,26,39,40,42,46,50,55,57,174
1,8,13,26,39,40,42,46,50,55,57,174
1,8,12,26,39,40,42,46,50,55,57,174
1,7,12,26,39,40,42,46,50,55,57,174
1,7,12,26,39,40,42,46,50,55,57,174
1,7,21,34,39,40,41,48,50,55,61,174
1,7,12,26,39,40,42,46,50,55,57,174
1,7,12,26,39,40,42,46,50,55,57,174
1,7,12,26,39,40,42,46,50,55,57,174
1,7,12,26,39,40,42,46,50,55,57,174
1,7,12,26,39,40,42,46,50,55,57,174
1,7,12,26,39,40,42,46,50,55,57,174
1,7,12,26,39,40,42,45,50,55,57,174
1,7,12,26,39,40,42,46,50,55,57,174
1,7,12,26,39,40,42,46,50,55,57,174
1,7,12,26,39,40,42,46,50,55,57,174
1,7,12,26,39,40,42,46,50,55,57,174
1,7,17,26,39,40,41,48,50,55,61,174
1,7,12,26,39,40,42,46,50,55,57,174
1,7,12,26,39,40,42,46,50,55,57,174
1,7,17,26,39,40,41,48,50,55,61,174
1,7,12,26,39,40,41,46,50,55,57,174
1,7,12,26,39,40,42,46,50,55,57,174
1,7,12,26,39,40,41,46,50,55,57,174
1,7,12,26,39,40,41,46,50,55,57,172
1,7,12,29,39,40,44,45,50,54,57,172
2,7,12,27,39,40,44,45,50,54,57,172
2,7,12,27,39,40,44,45,50,54,57,172
2,7,12,29,39,40,44,45,50,54,57,172
1,7,17,26,39,40,41,48,50,56,61,172
2,7,12,27,39,40,44,46,50,54,57,172
2,7,12,27,39,40,44,46,50,54,57,172
2,7,12,27,39,40,44,46,50,54,57,172
1,7,12,27,39,40,44,46,50,54,57,172
1,7,12,27,39,40,44,46,50,54,57,172
1,7,12,27,39,40,44,45,50,54,57,172
1,7,12,27,39,40,44,45,50,54,57,172
1,7,13,29,39,40,44,45,50,54,57,172
1,7,13,29,39,40,44,45,50,54,57,172
1,7,13,31,39,40,44,45,50,54,57,172
3,7,13,31,39,40,44,45,50,54,57,172
3,7,13,31,39,40,44,45,50,54,57,172
3,7,12,31,39,40,44,45,50,54,57,172
5,7,12,31,39,40,44,45,50,54,57,172
5,7,16,27,39,40,44,45,50,54,57,172
5,7,17,27,39,40,44,45,50,54,57,172
5,7,17,27,39,40,44,45,50,54,57,172
5,7,16,31,39,40,44,45,50,54,57,172
5,7,16,31,39,40,44,45,50,54,57,172
5,7,16,31,39,40,44,45,50,54,57,172
5,7,17,27,39,40,44,45,50,54,57,172
1,7,19,34,39,40,41,48,50,53,67,172
5,7,18,32,39,40,44,46,50,54,57,172
5,7,17,27,39,40,44,45,50,54,57,172
5,7,17,27,39,40,44,45,50,54,57,172
5,7,16,27,39,40,44,45,50,54,57,172
4,7,12,29,39,40,44,45,50,54,57,172
3,7,12,31,39,40,44,45,50,54,57,172
3,7,12,29,39,40,44,45,50,54,57,172
3,7,12,29,39,40,44,45,50,54,57,172
1,7,12,29,39,40,44,45,50,54,57,172
1,7,12,27,39,40,44,45,50,54,57,172
1,7,12,27,39,40,44,45,50,54,57,172
1,7,12,27,39,40,44,45,50,54,57,172
1,7,12,27,39,40,44,45,50,54,57,172
1,7,16,27,39,40,44,45,50,54,57,172
1,7,16,27,39,40,44,45,50,54,57,172
1,7,17,27,39,40,44,45,50,54,57,172
1,7,17,29,39,40,44,45,50,54,57,172
2,7,17,29,39,40,44,45,50,54,57,172
2,7,17,29,39,40,44,45,50,54,57,172
1,7,17,27,39,40,44,45,50,54,57,172
1,7,17,27,39,40,44,45,50,54,57,172
1,7,12,26,39,40,41,48,50,53,67,172
1,7,17,29,39,40,44,45,50,54,57,172
1,7,17,27,39,40,44,45,50,54,57,172
1,7,17,27,39,40,44,45,50,54,57,172
1,7,17,27,39,40,44,45,50,54,57,172
1,7,17,27,39,40,44,45,50,54,57,173
1,7,12,27,39,40,42,45,50,56,57,173
1,7,12,27,39,40,42,45,50,56,57,173
1,7,12,27,39,40,42,46,50,56,57,173
1,7,12,27,39,40,42,46,50,56,57,173
1,7,12,27,39,40,42,47,50,56,57,173
2,7,12,29,39,40,42,48,50,56,57,173
2,7,12,29,39,40,42,48,50,55,57,173
1,7,12,27,39,40,42,48,50,55,57,173
1,7,12,26,39,40,42,48,50,55,57,173
1,7,12,26,39,40,42,48,50,55,57,173
1,7,13,27,39,40,42,48,50,55,57,173
1,7,13,26,39,40,42,48,50,55,57,173
1,7,14,26,39,40,42,48,50,56,57,173
1,7,14,26,39,40,42,48,50,56,57,173
3,7,14,26,39,40,42,48,50,56,57,173
3,7,14,27,39,40,42,48,50,56,57,173
3,7,14,26,39,40,42,48,50,56,57,173
4,7,14,26,39,40,42,48,50,56,57,173
4,7,14,26,39,40,42,48,50,56,57,173
4,7,14,26,39,40,42,48,50,56,57,173
4,7,14,27,39,40,42,48,50,56,57,173
4,7,14,26,39,40,42,48,50,56,57,173
3,7,14,35,39,40,42,48,50,56,57,173
3,7,14,26,39,40,42,48,50,56,57,173
3,7,14,35,39,40,42,48,50,56,57,173
3,7,14,26,39,40,42,48,50,56,57,173
3,7,14,35,39,40,42,48,50,56,57,173
3,7,14,26,39,40,42,48,50,56,57,173
1,7,14,26,39,40,42,48,50,56,57,173
1,7,14,26,39,40,42,48,50,56,57,173
1,7,14,26,39,40,42,46,50,56,57,173
1,7,14,26,39,40,42,46,50,56,57,173
1,7,13,26,39,40,42,45,50,56,57,173
1,7,13,26,39,40,42,45,50,56,57,173
1,7,13,26,39,40,42,45,50,56,57,173
1,7,13,26,39,40,42,45,50,56,57,173
1,7,12,26,39,40,42,45,50,56,57,173
1,7,12,26,39,40,42,45,50,56,57,173
2,7,12,26,39,40,42,45,50,56,58,173
1,7,12,26,39,40,42,45,50,56,57,173
1,7,12,26,39,40,42,45,50,56,57,173
1,7,12,27,39,40,42,45,50,56,57,173
1,7,12,26,39,40,42,45,50,56,57,173
1,7,12,26,39,40,42,46,50,56,57,173
1,7,12,26,39,40,42,46,50,56,57,173
1,7,12,27,39,40,42,46,50,56,57,173
1,7,12,27,39,40,42,46,50,56,57,173
1,7,12,27,39,40,42,46,50,56,57,173
1,7,12,27,39,40,42,46,50,56,57,173
1,7,12,27,39,40,42,46,50,56,57,173
1,7,12,27,39,40,42,46,50,56,57,173
1,7,12,27,39,40,42,46,50,56,57,173
1,7,12,27,39,40,42,46,50,56,57,173
1,7,12,27,39,40,42,46,50,56,57,171
1,7,12,27,39,40,42,45,49,56,57,171
1,7,12,27,39,40,42,45,49,56,57,171
1,7,12,27,39,40,42,46,49,56,57,171
1,7,12,27,39,40,42,46,52,54,57,171
1,7,12,27,39,40,42,47,51,55,57,171
1,7,12,27,39,40,42,48,50,55,57,171
1,7,12,27,39,40,42,48,50,55,57,171
1,7,12,27,39,40,42,48,50,55,57,171
1,7,12,27,39,40,42,48,50,55,57,171
1,7,12,27,39,40,42,48,50,55,57,171
1,7,12,27,39,40,42,48,50,55,57,171
1,7,12,26,39,40,42,48,50,55,57,171
3,7,13,35,39,40,42,48,50,55,57,171
3,7,13,35,39,40,42,48,50,55,57,171
3,7,13,26,39,40,42,48,50,55,57,171
3,7,13,26,39,40,42,48,50,55,57,171
3,7,13,26,39,40,42,48,50,55,57,171
3,7,13,26,39,40,42,48,50,55,57,171
3,7,13,26,39,40,42,48,50,55,57,171
3,7,13,26,39,40,42,48,50,55,57,171
3,7,13,27,39,40,42,48,50,55,57,171
3,7,13,26,39,40,42,48,50,55,57,171
3,7,13,26,39,40,42,48,50,55,57,171
3,7,13,26,39,40,42,48,50,55,57,171
3,7,13,26,39,40,42,48,50,55,57,171
3,7,13,26,39,40,42,48,50,55,57,171
3,7,13,26,39,40,42,48,50,55,57,171
3,7,13,26,39,40,42,48,50,55,57,171
3,7,13,26,39,40,42,48,50,55,57,171
3,7,13,26,39,40,42,48,50,55,57,171
3,7,13,26,39,40,42,48,51,55,57,171
3,7,13,26,39,40,42,46,49,56,57,171
1,7,13,26,39,40,42,45,49,56,57,171
1,7,13,26,39,40,42,45,49,53,58,171
1,7,13,26,39,40,42,45,49,53,57,171
1,7,12,27,39,40,42,45,49,53,57,171
1,7,12,26,39,40,42,45,49,53,57,171
1,7,12,26,39,40,42,45,49,53,57,171
1,7,12,26,39,40,42,45,49,53,57,171
1,7,12,27,39,40,42,45,49,53,57,171
1,7,12,26,39,40,42,45,49,53,57,171
1,7,12,26,39,40,42,45,49,53,57,171
1,7,12,27,39,40,42,45,49,53,57,171
1,7,12,27,39,40,42,45,49,53,57,171
1,7,12,26,39,40,42,45,49,53,57,171
1,7,12,27,39,40,42,45,49,53,57,171
1,7,12,26,39,40,42,45,49,53,57,171
1,7,12,26,39,40,42,45,49,53,57,171
1,7,12,27,39,40,42,45,49,53,57,171
1,7,12,27,39,40,42,45,49,53,57,171
1,7,12,27,39,40,42,45,49,53,57,171
1,7,12,27,39,40,42,45,49,53,57,169
1,7,12,27,39,40,42,46,49,53,57,169
1,7,12,27,39,40,42,46,49,53,57,169
1,7,12,27,39,40,42,46,49,54,57,169
2,7,12,27,39,40,42,46,49,54,57,169
2,7,12,27,39,40,42,46,49,54,57,169
1,7,12,29,39,40,42,46,52,53,57,169
2,7,12,29,39,40,42,46,51,53,57,169
2,7,12,27,39,40,42,48,50,53,57,169
1,7,12,27,39,40,42,48,50,53,57,169
1,7,12,27,39,40,42,48,50,54,57,169
1,7,13,27,39,40,42,48,50,54,57,169
1,7,13,27,39,40,42,48,50,54,57,169
1,7,13,27,39,40,42,48,50,54,57,169
1,8,13,29,39,40,42,48,50,54,57,169
1,8,13,29,39,40,42,48,50,53,57,169
1,8,12,27,39,40,42,48,50,53,57,169
3,8,12,31,39,40,42,48,50,53,57,169
3,8,13,27,39,40,42,48,50,53,57,169
3,8,13,27,39,40,42,48,50,53,57,169
3,9,13,27,39,40,42,48,50,53,57,169
3,8,14,29,39,40,42,48,50,53,57,169
3,8,14,27,39,40,42,48,50,53,57,169
3,8,13,27,39,40,42,48,50,53,57,169
3,9,13,27,39,40,42,48,50,53,57,169
3,9,13,27,39,40,42,48,50,53,57,169
3,9,13,27,39,40,42,48,50,53,57,169
3,9,14,29,39,40,42,48,50,53,57,169
1,8,14,29,39,40,42,48,50,53,57,169
1,8,14,27,39,40,42,48,50,53,57,169
1,8,14,26,39,40,42,48,50,53,57,169
1,8,14,26,39,40,42,47,50,53,57,169
1,8,14,27,39,40,42,47,51,53,57,169
1,8,14,27,39,40,42,47,49,54,57,169
1,8,14,27,39,40,42,47,49,56,57,169
1,7,14,27,39,40,42,46,49,56,57,169
1,7,13,27,39,40,42,46,49,56,57,169
1,7,13,26,39,40,42,46,49,56,57,169
1,7,13,27,39,40,42,46,49,56,57,169
1,7,12,26,39,40,42,45,49,56,57,169
1,7,12,27,39,40,42,45,49,56,57,169
1,7,12,27,39,40,43,46,49,56,57,169
1,7,12,26,39,40,43,45,49,56,57,169
1,7,12,27,39,40,43,45,49,56,57,169
1,7,12,27,39,40,43,45,49,56,57,169
1,7,12,27,39,40,43,45,49,56,57,169
1,7,12,27,39,40,43,45,49,56,57,169
1,7,12,27,39,40,43,45,49,56,57,169
1,7,12,27,39,40,43,46,49,56,57,169
1,7,12,27,39,40,43,46,49,56,57,169
1,7,12,27,39,40,42,46,49,56,57,169
1,7,12,27,39,40,42,46,49,56,57,169
1,7,12,27,39,40,42,46,49,56,57,169
1,7,12,27,39,40,42,46,49,56,57,169
1,7,12,27,39,40,42,46,49,56,57,169
1,7,12,26,39,40,42,46,49,56,57,169
1,7,12,26,39,40,42,46,49,56,57,169
1,7,12,26,39,40,42,46,49,56,57,169
1,7,12,26,39,40,42,46,49,56,57,169
1,7,12,26,39,40,42,46,49,56,57,169
1,7,12,26,39,40,42,46,49,56,57,169
1,7,12,27,39,40,42,46,49,56,57,169
1,7,12,27,39,40,42,46,49,56,57,170
1,7,12,27,39,40,43,45,52,54,57,170
1,7,12,27,39,40,43,45,52,54,57,170
2,7,12,26,39,40,43,45,52,54,57,170
2,7,12,26,39,40,43,45,52,54,57,170
2,7,12,26,39,40,43,45,52,54,57,170
2,7,12,27,39,40,43,45,52,54,57,170
2,7,12,26,39,40,43,45,52,54,57,170
2,7,12,26,39,40,43,47,52,54,57,170
2,7,12,26,39,40,43,47,52,54,57,170
2,7,12,27,39,40,44,47,52,54,57,170
2,7,12,27,39,40,44,48,52,54,57,170
2,7,12,27,39,40,44,48,52,54,57,170
2,7,13,27,39,40,44,48,52,54,58,170
1,8,12,27,39,40,44,48,52,54,57,170
1,8,12,27,39,40,44,48,52,54,57,170
1,9,12,27,39,40,44,48,52,54,59,170
1,9,12,27,39,40,44,48,52,54,57,170
1,9,16,29,39,40,44,48,52,54,57,170
1,10,17,28,39,40,44,48,52,54,57,170
1,10,18,29,39,40,44,48,52,54,57,170
1,10,18,31,39,40,44,48,52,54,57,170
1,10,18,31,39,40,44,48,52,54,59,170
1,10,18,30,39,40,44,48,52,54,57,170
4,7,18,32,39,40,44,48,52,54,57,170
3,8,16,35,39,40,44,48,52,54,57,170
1,9,12,26,39,40,44,48,52,54,57,170
1,9,12,26,39,40,44,48,52,54,57,170
1,9,12,26,39,40,44,48,52,54,57,170
1,8,12,26,39,40,44,48,52,54,57,170
1,8,12,26,39,40,44,47,52,54,57,170
1,8,12,26,39,40,43,46,52,54,57,170
1,7,12,26,39,40,44,46,52,54,57,170
1,7,12,27,39,40,44,46,52,54,57,170
1,7,12,27,39,40,44,46,52,54,57,170
1,7,12,26,39,40,44,46,52,54,57,170
1,7,16,26,39,40,44,46,52,54,57,170
1,7,16,29,39,40,44,46,52,54,57,170
2,7,16,27,39,40,44,46,52,54,57,170
2,7,16,26,39,40,44,46,52,54,57,170
1,7,16,27,39,40,44,46,52,54,57,170
1,7,16,26,39,40,44,46,52,54,57,170
1,7,16,26,39,40,44,46,52,54,57,170
1,7,16,26,39,40,43,47,52,54,57,170
1,7,16,26,39,40,43,46,52,54,57,170
2,7,16,26,39,40,44,46,52,54,57,170
2,7,16,26,39,40,43,47,52,54,57,170
2,7,16,26,39,40,43,46,52,54,57,170
2,7,16,26,39,40,43,46,52,54,57,168
2,7,12,27,39,40,42,45,52,53,57,168
